,tcel,grado,cluster,path,DivEN,cler,per,DivER,clsw,psw,DivSW,beta,clsf,psf,DivSF,DivENSWsw,DivENSF,entropia,entrn,entsw1,entsf,betweeness,betr2,betsw1,betsf
13,10,2.80322209436,0.0393901880088,5.5843296946,0.0323717886341,0.000891237247002,8.02989177849,0.000133745459484,0.0,88.2211307423,0.0118905684136,0.6,0.0,8.9681007572,0.0193898712627,0.0239984084985,0.0430901000514,0.0770640557862,0.225482315219,0.150467327414,0.143979815525,0.00105556750969,0.00140076221275,0.0200831523699,0.00183469969081
14,10,2.80322209436,0.0393901880088,5.5843296946,0.0311375453183,0.000379392263234,8.01850363415,6.11469414122e-05,0.0,84.9544091873,0.0119907029137,0.6,0.0,7.58468339596,0.0217588361543,0.0241707989182,0.0448707513875,0.0770640557862,0.226079098665,0.150361262367,0.142501119296,0.00105556750969,0.00138951069116,0.0193309714914,0.0015161601188
15,10,2.80322209436,0.0393901880088,5.5843296946,0.0309944848447,0.000420448319398,7.94345821898,0.000122759172066,0.0,55.5576761036,0.011443274151,0.6,0.0,8.56773518809,0.0207388032667,0.0248865903582,0.0442218835367,0.0770640557862,0.227053799011,0.151142431943,0.144528082587,0.00105556750969,0.00135357859751,0.0125622095564,0.00174251328301
16,10,2.80322209436,0.0393901880088,5.5843296946,0.0314813273056,0.000347050074368,8.06375107397,4.61596106489e-05,0.0,84.2860720288,0.0111348274746,0.6,0.0,9.23110537503,0.0189648702141,0.0243911923534,0.0437702250903,0.0770640557862,0.225246332562,0.150121265309,0.145463661975,0.00105556750969,0.00140194248324,0.0191770831289,0.00189525797261
17,10,2.80322209436,0.0393901880088,5.5843296946,0.0308337257476,0.000891590678825,8.13730921789,0.00012020623529,0.0,85.496723865,0.0118748356421,0.6,0.0,7.74287246194,0.0203652287743,0.0239926317955,0.0437823143026,0.0770640557862,0.224763226489,0.149970098606,0.143679477889,0.00105556750969,0.00138928066346,0.0194558424741,0.00155258403453
18,10,2.80322209436,0.0393901880088,5.5843296946,0.0305861514754,0.000149105367793,7.9805846749,5.03009913722e-05,0.0,81.4710826356,0.0118067115616,0.6,0.0,7.54138750962,0.0208519382011,0.0241763180783,0.0437771876051,0.0770640557862,0.226868866268,0.150036337348,0.142728645844,0.00105556750969,0.00137857517709,0.0185289161031,0.00150619099922
19,10,2.80322209436,0.0393901880088,5.5843296946,0.0310521174025,0.0006361007848,7.86092980422,9.79065857966e-05,0.0,98.4428704487,0.0115527972998,0.6,0.0,8.17964786688,0.0198919267223,0.0246202219132,0.0445469115674,0.0770640557862,0.227600436889,0.149760364875,0.142045859093,0.00105556750969,0.00136236354287,0.0224367650124,0.00165315401033
20,10,2.80322209436,0.0393901880088,5.5843296946,0.0320031298831,0.000783594597259,8.06660076806,7.78090365313e-05,0.0,80.9194704228,0.0117750231271,0.6,0.0,8.94667861919,0.0196234062287,0.0240351500802,0.0437275299849,0.0770640557862,0.224448708851,0.150538119267,0.144445349827,0.00105556750969,0.00139625605593,0.018401904311,0.00182976712392
21,10,2.80322209436,0.0393901880088,5.5843296946,0.0310689862856,0.000331840053094,8.11312437323,2.63262762024e-05,0.0,87.0710577345,0.0112616179297,0.6,0.0,8.64327978011,0.0188338689352,0.0233913869822,0.0435291283506,0.0770640557862,0.225086884678,0.148969801366,0.144244162746,0.00105556750969,0.00140056378092,0.0198183416382,0.00175990784714
22,10,2.80322209436,0.0393901880088,5.5843296946,0.030843435208,0.000365296803653,8.05051683988,9.82083293545e-05,0.0,97.4408272882,0.0117885341799,0.6,0.0,8.36699578483,0.0203313988035,0.0242814319313,0.0440638348271,0.0770640557862,0.224838029773,0.149789995529,0.143926390028,0.00105556750969,0.00138616365145,0.0222060389796,0.00169629191454
23,10,2.80322209436,0.0393901880088,5.5843296946,0.0321962063156,0.00111328009465,8.08645987429,6.20690807139e-05,0.0,69.437227651,0.0127691636054,0.6,0.0,8.3433175026,0.0207380812997,0.0236233521962,0.0441218408165,0.0770640557862,0.225364722911,0.148556206254,0.144280771404,0.00105556750969,0.00140017977519,0.0157580537995,0.00169083985784
24,10,2.80322209436,0.0393901880088,5.5843296946,0.030987133001,0.000866339567186,8.09051179079,7.1604571294e-05,0.0,89.8546188863,0.0115528400531,0.6,0.0,8.52528954133,0.0205115710334,0.0239179961976,0.0439886723,0.0770640557862,0.224657714783,0.149548818883,0.143670369175,0.00105556750969,0.0013961109833,0.0204592721359,0.00173273993584
25,10,2.80322209436,0.0393901880088,5.5843296946,0.0310679408849,0.00059359585319,7.92548298276,5.72787451467e-05,0.0,80.7811675748,0.0120459884402,0.6,0.0,7.36603195392,0.0203865946151,0.0247994745712,0.0438381739329,0.0770640557862,0.228061136952,0.149363033913,0.141436459358,0.00105556750969,0.00134265435547,0.018370059308,0.00146581440339
26,10,2.80322209436,0.0393901880088,5.5843296946,0.030498904354,0.000816807188378,7.91063623058,4.31250713478e-05,0.0,75.2922182522,0.0120599922243,0.6,0.0,8.28304585826,0.0217259257134,0.0245800245166,0.0444564569822,0.0770640557862,0.227292634103,0.150507991468,0.142082299506,0.00105556750969,0.00135528018767,0.0171061980779,0.00167696197519
27,10,2.80322209436,0.0393901880088,5.5843296946,0.0308898060543,0.000700650998566,8.0430713587,0.000115741975092,0.0,66.5947173674,0.0109480003107,0.6,0.0,9.43552907917,0.0194808183273,0.0240339821512,0.0437999886778,0.0770640557862,0.22548781551,0.150392317561,0.146390329717,0.00105556750969,0.00139368310287,0.0151035499349,0.00194232767192
28,10,2.80322209436,0.0393901880088,5.5843296946,0.0310889826047,0.000565424275865,7.910208075,8.58837505724e-05,0.0,90.5200903009,0.012001583098,0.6,0.0,8.62713137388,0.021167775027,0.0243781522551,0.0430498705507,0.0770640557862,0.227407455682,0.150007330645,0.14435968611,0.00105556750969,0.00135722520024,0.0206125006449,0.00175618958643
29,10,2.80322209436,0.0393901880088,5.5843296946,0.0314194135571,0.000533304953469,8.03637382591,4.42798018677e-05,0.0,67.6378054621,0.0119228672709,0.6,0.0,8.41755197969,0.0202106289436,0.0242109233742,0.0438629523945,0.0770640557862,0.225915023715,0.150605196025,0.144225408151,0.00105556750969,0.00139166626154,0.015343726793,0.00170793276069
30,10,2.80322209436,0.0393901880088,5.5843296946,0.0303410227465,0.000780475718533,7.86751897114,0.000100450724252,0.0,80.6912369375,0.0115180546366,0.6,0.0,8.54115057845,0.0202446724923,0.0245028812235,0.0441033920156,0.0770640557862,0.227986106807,0.148739844463,0.144141525006,0.00105556750969,0.00136434847114,0.0183493522767,0.00173639202819
31,10,2.80322209436,0.0393901880088,5.5843296946,0.0316298072624,4.98007968127e-05,7.89366891091,0.00010883268909,0.0,97.5842453488,0.0118765708309,0.6,0.0,9.09105425893,0.0197497620195,0.0251366433068,0.0438436921738,0.0770640557862,0.228099304264,0.14994153916,0.143718297943,0.00105556750969,0.00135600193985,0.0222390617888,0.00186301042112
32,10,2.80322209436,0.0393901880088,5.5843296946,0.0303401604012,0.00022365805169,7.91264221778,7.79785492468e-05,0.0,100.620597965,0.011865686975,0.6,0.0,9.67673157903,0.0200602916937,0.0241090320075,0.0428310363991,0.0770640557862,0.226362600471,0.150121046305,0.145268494246,0.00105556750969,0.00136515744744,0.0229381989328,0.00199786589432
33,10,2.80322209436,0.0393901880088,5.5843296946,0.0312582901778,0.000482971105005,8.01511672343,2.26602166229e-05,0.0,83.4061907275,0.011845579499,0.6,0.0,9.168464419,0.0200639407743,0.0241999257044,0.0446066616449,0.0770640557862,0.226347842257,0.149719048601,0.144689733146,0.00105556750969,0.00137097250288,0.0189744855463,0.00188083454271
34,10,2.80322209436,0.0393901880088,5.5843296946,0.0312211676849,0.000588440760984,8.06808380434,6.21665019993e-05,0.0,71.5436015869,0.0121268033781,0.6,0.0,8.73226989809,0.0199949883927,0.0243154104742,0.0444893068017,0.0770640557862,0.225522190891,0.148683083062,0.14250561155,0.00105556750969,0.00137856285592,0.0162430581595,0.00178039831869
35,10,2.80322209436,0.0393901880088,5.5843296946,0.0312549254274,0.00086633809642,8.09257461359,2.72877946202e-05,0.0,71.8512497166,0.0115397425175,0.6,0.0,9.28704931686,0.019511793093,0.0233966826084,0.0433749336999,0.0770640557862,0.22515745363,0.148380300608,0.144377962557,0.00105556750969,0.00140417515242,0.0163138958592,0.00190813937759
36,10,2.80322209436,0.0393901880088,5.5843296946,0.0308954331625,0.000392101284958,8.10104404161,8.46832680273e-05,0.0,103.235367593,0.0124033967395,0.6,0.0,8.24700243925,0.0211154162551,0.0241997266931,0.0442144469171,0.0770640557862,0.225019614986,0.149168525503,0.144520186789,0.00105556750969,0.00140794643075,0.0235402642397,0.00166866277671
37,10,2.80322209436,0.0393901880088,5.5843296946,0.0314597489045,0.000476071309405,7.98242147028,7.94955024475e-05,0.0,90.0025418179,0.0119166901521,0.6,0.0,9.75873583022,0.0200176235384,0.0246889038124,0.0427818072906,0.0770640557862,0.226596164232,0.1496132479,0.145444821633,0.00105556750969,0.00135981220675,0.0204933322169,0.00201674783104
38,10,2.80322209436,0.0393901880088,5.5843296946,0.0314421532673,0.000132307946746,8.036394986,0.000109101106934,0.0,91.4847724041,0.0117017879926,0.6,0.0,9.39493713271,0.0199979242839,0.0244692963495,0.0438392293133,0.0770640557862,0.22501348596,0.150283571105,0.144896551952,0.00105556750969,0.00139443618253,0.0208346240857,0.0019329811496
39,10,2.80322209436,0.0393901880088,5.5843296946,0.0308476355816,0.000244809678301,7.89748942845,7.52579664644e-05,0.0,82.3094859357,0.0112096108863,0.6,0.0,8.82134139493,0.0193604900051,0.0239438158395,0.0430245294718,0.0770640557862,0.228067552113,0.150026906796,0.144768698281,0.00105556750969,0.00135067848689,0.0187219631443,0.00180090752819
40,10,2.80322209436,0.0393901880088,5.5843296946,0.0317461355938,0.0,8.01689304557,6.15078801877e-05,0.0,97.5775430365,0.0118851486703,0.6,0.0,8.33355839675,0.0201457636068,0.0243069843664,0.0439023607628,0.0770640557862,0.225060727083,0.149566929163,0.140899602546,0.00105556750969,0.00139471529973,0.022237518544,0.00168859276923
41,10,2.80322209436,0.0393901880088,5.5843296946,0.0309879751347,0.000587754300687,7.95866114589,0.000100335842665,0.0,68.4117291525,0.0115828804986,0.6,0.0,8.00527415564,0.0196195518199,0.0250213196908,0.0432271032418,0.0770640557862,0.226594594647,0.151120527923,0.144249596898,0.00105556750969,0.00136674194989,0.0155219270441,0.00161300348967
42,10,2.80322209436,0.0393901880088,5.5843296946,0.0308482744997,0.000934335339721,7.9789670675,6.38864160822e-05,0.0,94.7701536662,0.0112522411116,0.6,0.0,8.67705455139,0.0197236170147,0.0246905197825,0.0429903587642,0.0770640557862,0.226984288104,0.150347073398,0.144993019447,0.00105556750969,0.00136936357767,0.0215911014658,0.00176768467681
43,10,2.80322209436,0.0393901880088,5.5843296946,0.0304875374383,0.000807664523158,8.00411446869,3.25343760618e-05,0.0,82.4480705368,0.0113367171482,0.6,0.0,8.74782216175,0.0212978771753,0.0240660954751,0.0443382355884,0.0770640557862,0.226415597039,0.150067756024,0.142955981755,0.00105556750969,0.00138116028053,0.0187538730225,0.00178397931424
44,10,2.80322209436,0.0393901880088,5.5843296946,0.0313096322086,0.00112978292536,7.96861341143,6.49326885898e-05,0.0,90.8602680416,0.0113920318635,0.6,0.0,8.90124823308,0.0194880203171,0.0251706752347,0.0439194518984,0.0770640557862,0.227658534404,0.150601546061,0.146252032664,0.00105556750969,0.00137415953817,0.0206908284692,0.00181930652385
45,10,2.80322209436,0.0393901880088,5.5843296946,0.0305653818914,0.000522720276574,7.82880503908,5.30920888819e-05,0.0,81.0483162628,0.0123090107444,0.6,0.0,8.00606929495,0.0213714587289,0.0229509495026,0.04450618242,0.0770640557862,0.228539316818,0.148207617827,0.144022910414,0.00105556750969,0.00134726047236,0.0184315717851,0.00161318657494
46,10,2.80322209436,0.0393901880088,5.5843296946,0.032163180282,0.0010530255075,8.08526003541,4.2975630007e-05,0.0,90.3034959003,0.0117351503314,0.6,0.0,8.20426688029,0.0202548357517,0.0242400837888,0.043451996754,0.0770640557862,0.224642025564,0.149438691782,0.144045772916,0.00105556750969,0.00137363094778,0.0205626285748,0.00165882267564
47,10,2.80322209436,0.0393901880088,5.5843296946,0.0307557755855,0.00113542184651,7.97028776447,2.99104423611e-05,0.0,85.4663182634,0.0120365083013,0.6,0.0,8.76102355113,0.0210917172988,0.0234230671488,0.0449084646274,0.0770640557862,0.226123776235,0.149546595158,0.14261870784,0.00105556750969,0.00137517333867,0.0194488414146,0.00178701900786
48,10,2.80322209436,0.0393901880088,5.5843296946,0.0309515212414,0.000884520884521,7.90342319799,0.000103788883424,0.0,93.9308654769,0.0122810892949,0.6,0.0,8.80278277566,0.0202392642207,0.0236179806896,0.044200314442,0.0770640557862,0.226346717821,0.148325526407,0.145452826375,0.00105556750969,0.00139468875432,0.0213978506739,0.00179663430248
49,10,2.80322209436,0.0393901880088,5.5843296946,0.0308684636286,0.000209997042295,7.91898423126,4.55166628437e-05,0.0,86.5991241176,0.0115374646934,0.6,0.0,8.28576802362,0.0203310674814,0.0246436628481,0.0438404670294,0.0770640557862,0.22592790201,0.150667105325,0.143205280057,0.00105556750969,0.00136708948008,0.0197096762877,0.00167758876897
50,10,2.80322209436,0.0393901880088,5.5843296946,0.0312667455917,0.000144695487161,7.95787768961,0.000120711834145,0.0,97.0150529704,0.0121752961212,0.6,0.0,8.8319827409,0.0205724638592,0.024924243863,0.0444392844229,0.0770640557862,0.226354547376,0.150590657352,0.141490804263,0.00105556750969,0.00136795042488,0.0221080020655,0.00180335775752
51,10,2.80322209436,0.0393901880088,5.5843296946,0.0306631905769,0.000501094120237,8.00811241171,0.00011852324605,0.0,98.9596142557,0.0116704097843,0.6,0.0,7.5689537518,0.0204877284113,0.0249138057468,0.0438376788428,0.0770640557862,0.226800281821,0.1500673584,0.142936486033,0.00105556750969,0.0013757681462,0.0225557481593,0.0015125382804
52,10,2.80322209436,0.0393901880088,5.5843296946,0.0310953224431,0.000275614353284,7.95403139744,5.74238001554e-05,0.0,94.8460080913,0.0116551995651,0.6,0.0,8.39347231317,0.0211848451773,0.0237124480224,0.0443818580215,0.0770640557862,0.22728331832,0.15060353825,0.142348164019,0.00105556750969,0.00136855677283,0.0216085673708,0.00170238828302
53,10,2.80322209436,0.0393901880088,5.5843296946,0.030936736211,0.000544034379754,8.08055903734,5.36734820454e-05,0.0,89.8488671596,0.0114780562716,0.6,0.0,8.47793255303,0.019522180261,0.0239118372292,0.0432542672796,0.0770640557862,0.225991313255,0.149041259748,0.143195489492,0.00105556750969,0.00136859039376,0.0204579477687,0.00172183572485
54,10,2.80322209436,0.0393901880088,5.5843296946,0.0307125061632,0.000948320135679,8.03295444263,5.32763010321e-05,0.0,78.9353553014,0.0110343644349,0.6,0.0,8.75190890654,0.0196280689258,0.0240036089816,0.0442509502362,0.0770640557862,0.226635935306,0.150461102804,0.144214772919,0.00105556750969,0.00136349006377,0.0179450507256,0.00178492031005
55,10,2.80322209436,0.0393901880088,5.5843296946,0.0321024458295,0.000452424021738,7.9529787299,8.72063078098e-05,0.0,96.7857377185,0.0120820521581,0.6,0.0,8.49906096421,0.020118205008,0.0243629353047,0.04305350602,0.0770640557862,0.226973098691,0.149065367366,0.144342015206,0.00105556750969,0.00139367602735,0.0220552009483,0.0017267006595
56,10,2.80322209436,0.0393901880088,5.5843296946,0.0309667432078,9.18503674015e-05,7.95259800483,7.85009591947e-05,0.0,88.6615730704,0.0113411980836,0.6,0.0,8.44877115797,0.0193463686919,0.024344909607,0.0436193533791,0.0770640557862,0.22776603519,0.149784961791,0.144942924218,0.00105556750969,0.00135129439899,0.0201845666752,0.00171512115081
57,10,2.80322209436,0.0393901880088,5.5843296946,0.0314190196648,0.000821896702932,7.99283706269,3.55195482156e-05,0.0,93.2700322337,0.0113799100944,0.6,0.0,8.15001303333,0.0188637287422,0.0253150861697,0.0436424364894,0.0770640557862,0.226359402301,0.150391212471,0.144843652726,0.00105556750969,0.00137687910095,0.0212456901298,0.00164633042444
58,10,2.80322209436,0.0393901880088,5.5843296946,0.0311124388097,0.000682996602896,8.10092009103,7.66614320731e-05,0.0,82.9489650685,0.0124949077104,0.6,0.0,8.66675186016,0.0207154337556,0.0245655408419,0.0441639551238,0.0770640557862,0.225265714153,0.148758059192,0.146112506234,0.00105556750969,0.00138219786943,0.0188692067853,0.00176531242463
59,10,2.80322209436,0.0393901880088,5.5843296946,0.0318486223261,0.000172361490306,7.97004389477,0.000125493464299,0.0,90.0381421036,0.0114544070147,0.6,0.0,8.32275323343,0.0196794248164,0.0246149891139,0.0434285857171,0.0770640557862,0.226311949408,0.150279797443,0.144055748386,0.00105556750969,0.00137991676951,0.0205015293814,0.00168610482004
60,10,2.80322209436,0.0393901880088,5.5843296946,0.0318122702632,0.000336904761905,8.22350275069,5.56829053872e-05,0.0,79.3619716997,0.0114345073242,0.6,0.0,7.04748986473,0.0201659577133,0.0245189446677,0.044304241095,0.0770640557862,0.223490597843,0.150172284253,0.142248979557,0.00105556750969,0.00140958036427,0.0180432815334,0.00139246830871
61,10,2.80322209436,0.0393901880088,5.5843296946,0.0315737740167,0.000207682476569,7.88833429945,0.000118956209059,0.0,75.2552125917,0.0114309840742,0.6,0.0,7.71873515207,0.0202600017656,0.0236583648851,0.0442873242869,0.0770640557862,0.227571842813,0.149145187351,0.143422130032,0.00105556750969,0.00136035672927,0.0170976773179,0.00154702628415
62,10,2.80322209436,0.0393901880088,5.5843296946,0.0311102308113,0.000498215610756,7.94306308617,4.68775081928e-05,0.0,88.015749565,0.0122976040616,0.6,0.0,8.05338241496,0.0202912677252,0.0240417328818,0.0438448009646,0.0770640557862,0.227414520029,0.149618709094,0.143753787737,0.00105556750969,0.00138414546822,0.020035862207,0.001624080685
63,10,2.80322209436,0.0393901880088,5.5843296946,0.0314500241837,0.000738895807389,8.13744894116,0.000102461857572,0.0,99.9264680514,0.0119527202593,0.6,0.0,9.35860549689,0.0207348577045,0.0244195149611,0.0439297679763,0.0770640557862,0.224787189865,0.15148872541,0.14428036691,0.00105556750969,0.00140325494402,0.0227783716443,0.00192461558759
64,10,2.80322209436,0.0393901880088,5.5843296946,0.0311170992082,0.00124218404409,7.98343739396,0.00012263933204,0.0,70.1851157212,0.0118852218165,0.6,0.0,8.21610750487,0.0208275826961,0.0243270939081,0.0434026356863,0.0770640557862,0.226580721098,0.150365188487,0.14288146173,0.00105556750969,0.00135117501784,0.0159302592036,0.00166154904556
65,10,2.80322209436,0.0393901880088,5.5843296946,0.0309210073134,0.000163191509345,7.73844439256,0.000261755134867,0.0,94.6867954318,0.0109587228893,0.6,0.0,8.49529719179,0.0190571120378,0.0245432460073,0.0433566306413,0.0770640557862,0.228648350757,0.150536352893,0.144605694772,0.00105556750969,0.00135200734336,0.0215719077669,0.00172583402989
66,10,2.80322209436,0.0393901880088,5.5843296946,0.0312966519076,0.000365842032509,7.99472451175,9.22058599548e-05,0.0,71.1622871487,0.0113326986194,0.6,0.0,7.75213884421,0.0196435943715,0.0238879790829,0.0441543089823,0.0770640557862,0.226855103586,0.149368118926,0.141029976728,0.00105556750969,0.00136220832052,0.016155258381,0.00155471767078
67,10,2.80322209436,0.0393901880088,5.5843296946,0.0305764655249,6.63020056357e-05,8.02799351144,2.98848280275e-05,0.0,68.9896867126,0.0111986005225,0.6,0.0,8.03790602013,0.019791593616,0.0247734068159,0.0439215806594,0.0770640557862,0.22535218448,0.150835506307,0.144145912506,0.00105556750969,0.00138655824607,0.0156550049994,0.00162051715868
68,10,2.80322209436,0.0393901880088,5.5843296946,0.0316241554569,0.000230072207277,8.02424486929,0.000106655201034,0.0,80.0275984546,0.011614755348,0.6,0.0,9.66170297987,0.019566186524,0.0236268610518,0.0437558128708,0.0770640557862,0.225357669436,0.150130751585,0.14520861713,0.00105556750969,0.00139548440912,0.0181965458104,0.00199440547545
69,10,2.80322209436,0.0393901880088,5.5843296946,0.0309343382925,0.000147372640564,8.30888718599,0.0001209469206,0.0,88.4049530906,0.0110411956906,0.6,0.0,9.26058635166,0.0193488987646,0.0244180526561,0.0439287551756,0.0770640557862,0.22172148893,0.150437808934,0.144798661745,0.00105556750969,0.00145419297832,0.020125478492,0.00190204613209
70,10,2.80322209436,0.0393901880088,5.5843296946,0.031151474095,0.00049862877088,8.1263081389,2.87302707839e-05,0.0,93.9082165102,0.0114902947053,0.6,0.0,8.25258791142,0.0206701232362,0.0241584789314,0.0454490634315,0.0770640557862,0.224882230629,0.150808881447,0.142930459923,0.00105556750969,0.00139827382439,0.0213926356229,0.00166994886287
71,10,2.80322209436,0.0393901880088,5.5843296946,0.0309372870197,5.48696844993e-05,7.94802581951,0.000136493680256,0.000383582662064,89.8428420508,0.0116419265293,0.6,0.0,8.30453114967,0.0197978490863,0.023601562696,0.0439957261527,0.0770640557862,0.225919965941,0.148487283615,0.142684970343,0.00105556750969,0.00138993663767,0.0204565604538,0.00168190908351
72,10,2.80322209436,0.0393901880088,5.5843296946,0.0303547994817,0.00071302407368,7.96654022148,0.000121872272022,0.0,92.9530658003,0.0107950846399,0.6,0.0,8.77650842292,0.0186795286944,0.0234054978908,0.0431198345748,0.0770640557862,0.226494543008,0.148769163742,0.144584193984,0.00105556750969,0.00137716990496,0.0211727068387,0.00179058448605
73,10,2.80322209436,0.0393901880088,5.5843296946,0.0321223102133,0.000335312029763,8.03159680418,5.95318555848e-05,0.0,91.2598213056,0.0120315415429,0.6,0.0,7.67074239139,0.020048744259,0.0235145646672,0.0441143338546,0.0770640557862,0.226146895037,0.148882107696,0.143096727955,0.00105556750969,0.00138520047754,0.0207828278392,0.00153597568303
74,10,2.80322209436,0.0393901880088,5.5843296946,0.0311339056353,0.00138275037227,8.05881311995,6.84732117789e-05,0.0,76.6475737867,0.0112504636362,0.6,0.0,7.88871567624,0.0195172463556,0.024285452643,0.0438892689111,0.0770640557862,0.225384320626,0.15079492425,0.14208064544,0.00105556750969,0.00138295963491,0.0174182762576,0.00158616524896
75,10,2.80322209436,0.0393901880088,5.5843296946,0.0311137098973,0.000278054448871,8.00124012046,8.96709822163e-05,0.0,90.2846760846,0.0117642254753,0.6,0.0,8.66065374353,0.0207962723024,0.0238157971016,0.0437692359277,0.0770640557862,0.22697206536,0.149595294671,0.14315680826,0.00105556750969,0.00137716151193,0.0205582952071,0.00176390829922
76,10,2.80322209436,0.0393901880088,5.5843296946,0.0309212818788,0.000817068706977,7.8395711816,4.68286542737e-05,0.0,100.722409493,0.012048134535,0.6,0.0,8.49865110296,0.0209379555501,0.0239942257941,0.0454303075233,0.0770640557862,0.228046899346,0.148848324471,0.142905022956,0.00105556750969,0.00135677619729,0.0229616416055,0.00172660628666
77,10,2.80322209436,0.0393901880088,5.5843296946,0.0311759510122,0.000509357972045,7.94936774203,0.000140422669081,0.0,71.2692671876,0.0113448693114,0.6,0.0,8.7952242899,0.020222416778,0.0237100515749,0.0437038042071,0.0770640557862,0.227175136757,0.150382757088,0.143042193749,0.00105556750969,0.00136968270817,0.0161798911323,0.00179489391893
