,tamcel,nodos,grado,smallworldness,beta,mean-sw,stdev-sw,sw-min,sw-max,swdiff,absswdiff
85,26,2435,4.44024640657,118.165187905,0.6,19.2882011328,1.99850325215,15.6810866302,22.9936928557,98.8769867723,98.8769867723
86,26,2435,4.44024640657,118.165187905,0.7,8.8782993112,1.72658270517,6.41850319518,12.6633217075,109.286888594,109.286888594
87,26,2435,4.44024640657,118.165187905,0.8,3.33832990968,0.717220864392,2.30296474475,4.93182680656,114.826857995,114.826857995
88,26,2435,4.44024640657,118.165187905,0.9,1.17617948451,0.387930280862,0.433491195212,1.99727765252,116.989008421,116.989008421
89,26,2435,4.44024640657,118.165187905,1.0,0.60991636691,0.290811800086,0.165899198737,1.0971659954,117.555271538,117.555271538
90,28,2271,4.69220607662,105.404782703,0.1,116.399014443,1.01439338468,115.015165842,118.580108157,-10.9942317408,10.9942317408
91,28,2271,4.69220607662,105.404782703,0.2,107.029560615,1.89410844861,103.919058402,111.312848069,-1.62477791211,1.62477791211
92,28,2271,4.69220607662,105.404782703,0.3,81.5660749478,2.30188404053,77.2121925394,84.6587873507,23.8387077548,23.8387077548
93,28,2271,4.69220607662,105.404782703,0.4,56.5207455929,2.05012757403,52.0163190445,60.4262381702,48.8840371097,48.8840371097
94,28,2271,4.69220607662,105.404782703,0.5,34.2642443559,2.28120366434,30.447873105,37.7599180301,71.1405383467,71.1405383467
95,28,2271,4.69220607662,105.404782703,0.6,18.9722238191,2.18060978182,15.5213367466,24.1997145092,86.4325588835,86.4325588835
96,28,2271,4.69220607662,105.404782703,0.7,8.21457541116,0.944843480014,6.64980081814,9.50140958907,97.1902072914,97.1902072914
